날짜,요일,평균 기온(℃),최저 기온(℃),최고 기온(℃),모기 활동 지수(서울시 평균),모기 발생 단계(서울시 평균),모기 발생 수준(서울시 평균),모기 발생 난이도(서울시 평균),모기 활동 지수(수변부),모기 발생 단계(수변부),모기 발생 수준(수변부),모기 발생 난이도(수변부),모기 활동 지수(주거지),모기 발생 단계(주거지),모기 발생 수준(주거지),모기 발생 난이도(주거지),모기 활동 지수(공원),모기 발생 단계(공원),모기 발생 수준(공원),모기 발생 난이도(공원),포집량,모기,기타,지점,지점명,평균 풍속(m/s),평균 전운량(1/10),평균 지면온도(°C),평균 5cm 지중온도(°C),0.5m 지중온도(°C),Month,Unnamed: 0,일강수량(mm),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),평균 해면기압(hPa),합계 일사량(MJ/m2),미세먼지(㎍/㎥),초미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),오존농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
2023-04-24,월,15.8,11.5,21.3,43.7,2단계,관심,상,50.3,2단계,관심,상,26.5,1단계,쾌적,상,47.3,2단계,관심,중,,,,108,서울,2.7,5.8,18.8,16.5,15.0,4,113,0.0,40.5,7.3,1011.8,1022.0,20.31,,,,,,,,,
2023-04-25,화,10.9,9.0,13.2,33.6,2단계,관심,중,33.7,2단계,관심,하,23.5,1단계,쾌적,상,45.5,2단계,관심,중,,,,108,서울,1.9,9.4,12.0,14.4,15.1,4,114,0.4,68.6,8.9,1004.9,1015.3,5.22,,,,,,,,,
2023-04-26,수,10.2,7.4,13.5,32.3,2단계,관심,하,40.7,2단계,관심,중,21.9,1단계,쾌적,상,45.9,2단계,관심,중,,,,108,서울,3.1,4.5,16.6,13.7,14.4,4,115,0.0,69.9,8.6,1003.2,1013.5,15.52,,,,,,,,,
2023-04-27,목,12.9,5.1,20.0,4.5,1단계,쾌적,하,36.2,2단계,관심,하,0.0,1단계,쾌적,하,34.6,2단계,관심,하,,,,108,서울,1.9,0.5,18.3,14.3,14.1,4,116,0.0,61.6,8.6,1009.3,1019.6,26.55,,,,,,,,,
2023-04-28,금,15.7,9.0,21.3,0.1,1단계,쾌적,하,22.8,1단계,쾌적,상,0.0,1단계,쾌적,하,34.1,2단계,관심,하,,,,108,서울,2.1,6.4,19.9,15.6,14.5,4,117,1.9,62.0,10.7,1005.5,1015.6,21.25,,,,,,,,,
2023-04-29,토,13.2,9.9,15.8,12.5,1단계,쾌적,중,10.7,1단계,쾌적,중,14.9,1단계,쾌적,중,40.3,2단계,관심,중,,,,108,서울,2.9,9.6,15.3,15.6,15.0,4,118,25.1,88.1,13.6,996.2,1006.3,6.04,,,,,,,,,
2023-04-30,일,12.7,7.9,17.9,20.5,1단계,쾌적,상,26.0,1단계,쾌적,상,20.3,1단계,쾌적,상,46.8,2단계,관심,중,,,,108,서울,3.3,6.1,16.4,14.9,14.8,4,119,0.1,72.9,10.4,999.6,1009.8,19.71,,,,,,,,,
2023-05-01,월,14.6,9.8,20.8,20.2,1단계,쾌적,상,83.5,3단계,주의,상,10.3,1단계,쾌적,중,42.1,2단계,관심,중,,,,108,서울,2.5,3.0,18.2,16.0,14.9,5,120,0.0,57.0,8.8,1006.7,1016.8,26.8,,,,,,,,,
2023-05-02,화,16.7,9.1,23.7,18.2,1단계,쾌적,상,35.3,2단계,관심,하,17.4,1단계,쾌적,중,11.0,1단계,쾌적,중,,,,108,서울,2.1,6.6,16.8,16.2,15.3,5,121,0.0,40.5,7.3,1011.7,1021.8,21.58,,,,,,,,,
2023-05-03,수,19.5,12.4,26.2,22.6,1단계,쾌적,상,44.3,2단계,관심,중,20.8,1단계,쾌적,상,14.1,1단계,쾌적,중,,,,108,서울,2.1,4.5,22.6,17.8,15.6,5,122,0.0,52.5,11.6,1010.1,1020.1,26.2,,,,,,,,,
2023-05-04,목,21.4,15.6,25.8,23.6,1단계,쾌적,상,46.2,2단계,관심,중,23.4,1단계,쾌적,상,19.0,1단계,쾌적,중,,,,108,서울,2.1,7.9,22.2,19.2,16.4,5,123,0.0,65.5,16.3,1002.5,1012.4,16.89,,,,,,,,,
2023-05-05,금,18.4,15.5,21.6,29.2,2단계,관심,하,60.6,3단계,주의,하,29.2,1단계,쾌적,상,23.6,1단계,쾌적,상,,,,108,서울,2.5,10.0,18.5,18.9,17.1,5,124,30.2,95.3,20.2,992.0,1001.8,1.74,,,,,,,,,
2023-05-06,토,12.6,11.7,15.5,37.8,2단계,관심,중,82.2,3단계,주의,상,32.1,2단계,관심,하,26.7,1단계,쾌적,상,,,,108,서울,5.4,9.3,13.2,16.0,17.2,5,125,47.5,85.6,12.5,996.3,1006.5,5.42,,,,,,,,,
2023-05-07,일,14.4,11.1,18.6,24.0,1단계,쾌적,상,63.3,3단계,주의,하,13.9,1단계,쾌적,중,23.1,1단계,쾌적,상,,,,108,서울,2.6,7.1,13.9,15.5,16.2,5,126,0.0,47.1,7.6,1002.3,1012.5,12.18,,,,,,,,,
2023-05-08,월,15.3,7.9,22.0,21.3,1단계,쾌적,상,52.0,2단계,관심,상,8.9,1단계,쾌적,중,13.5,1단계,쾌적,중,,,,108,서울,2.2,2.4,18.1,16.1,15.8,5,127,0.0,55.3,9.2,1006.0,1016.2,28.55,,,,,,,,,
2023-05-09,화,17.0,10.0,24.4,27.0,2단계,관심,하,54.3,2단계,관심,상,20.5,1단계,쾌적,상,16.5,1단계,쾌적,중,,,,108,서울,2.3,0.9,20.5,17.3,16.1,5,128,0.0,55.4,10.2,1005.8,1015.9,28.29,,,,,,,,,
2023-05-10,수,18.4,10.7,26.0,27.0,2단계,관심,하,53.8,2단계,관심,상,26.4,1단계,쾌적,상,19.4,1단계,쾌적,중,,,,108,서울,1.8,2.5,21.3,18.1,16.6,5,129,0.0,53.3,10.6,1006.2,1016.3,25.58,,,,,,,,,
2023-05-11,목,19.5,12.8,26.7,29.8,2단계,관심,하,61.0,3단계,주의,하,29.5,1단계,쾌적,상,22.2,1단계,쾌적,상,,,,108,서울,2.3,2.9,23.7,19.1,17.0,5,130,0.0,50.1,10.8,1007.2,1017.2,27.64,,,,,,,,,
2023-05-12,금,18.4,13.1,24.7,29.8,2단계,관심,하,61.0,3단계,주의,하,31.2,2단계,관심,하,24.5,1단계,쾌적,상,,,,108,서울,1.8,5.0,21.7,19.0,17.5,5,131,0.0,50.9,10.1,1006.2,1016.2,19.9,,,,,,,,,
2023-05-13,토,17.8,12.6,23.9,37.2,2단계,관심,중,79.2,3단계,주의,중,33.3,2단계,관심,하,27.7,1단계,쾌적,상,,,,108,서울,2.0,3.6,24.2,19.1,17.6,5,132,0.0,62.0,12.3,1002.5,1012.5,23.86,,,,,,,,,
2023-05-14,일,18.1,12.9,23.8,35.1,2단계,관심,중,74.0,3단계,주의,중,30.9,2단계,관심,하,25.9,1단계,쾌적,상,,,,108,서울,2.0,1.6,24.3,19.5,17.9,5,133,0.0,56.5,11.3,999.0,1009.0,25.41,,,,,,,,,
2023-05-15,월,20.6,12.8,27.9,34.4,2단계,관심,중,72.2,3단계,주의,중,31.8,2단계,관심,하,24.9,1단계,쾌적,상,,,,108,서울,2.4,2.0,25.0,20.3,18.2,5,134,0.0,54.6,12.6,997.9,1007.8,26.49,,,,,,,,,
2023-05-16,화,24.0,17.2,31.2,36.9,2단계,관심,중,77.8,3단계,주의,중,32.4,2단계,관심,하,26.7,1단계,쾌적,상,,,,108,서울,2.5,2.1,30.3,22.0,18.7,5,135,0.0,51.9,14.9,999.9,1009.7,27.62,,,,,,,,,
2023-05-17,수,23.5,18.6,28.7,38.2,2단계,관심,중,81.1,3단계,주의,상,37.1,2단계,관심,하,30.9,2단계,관심,하,,,,108,서울,3.4,4.6,30.7,22.8,19.5,5,136,0.0,63.6,17.9,1002.5,1012.3,27.59,,,,,,,,,
2023-05-18,목,21.2,18.8,27.6,48.0,2단계,관심,상,100.0,4단계,불쾌,중,41.5,2단계,관심,중,36.5,2단계,관심,하,,,,108,서울,2.1,7.1,21.6,22.5,20.2,5,137,1.3,74.8,18.6,1000.3,1010.2,13.7,,,,,,,,,
2023-05-19,금,22.3,16.7,27.8,48.8,2단계,관심,상,100.0,4단계,불쾌,중,40.7,2단계,관심,중,35.7,2단계,관심,하,,,,108,서울,2.3,2.4,27.2,22.3,20.1,5,138,0.0,61.4,16.1,998.9,1008.7,25.57,,,,,,,,,
2023-05-20,토,21.2,16.6,26.7,53.5,3단계,주의,하,100.0,4단계,불쾌,중,40.8,2단계,관심,중,33.3,2단계,관심,하,,,,108,서울,3.0,5.0,28.7,23.0,20.4,5,139,0.0,66.9,16.5,999.7,1009.6,25.72,,,,,,,,,
2023-05-21,일,17.8,15.3,21.9,51.6,3단계,주의,하,100.0,4단계,불쾌,중,40.4,2단계,관심,중,35.1,2단계,관심,하,,,,108,서울,3.0,9.0,24.5,22.2,20.7,5,140,0.2,74.0,14.7,999.1,1009.1,20.72,,,,,,,,,
2023-05-22,월,20.3,15.9,26.8,51.6,3단계,주의,하,100.0,4단계,불쾌,중,39.6,2단계,관심,하,33.3,2단계,관심,하,,,,108,서울,1.9,6.3,25.9,22.5,20.7,5,141,0.0,61.3,14.0,997.7,1007.5,23.93,,,,,,,,,
2023-05-23,화,20.5,14.1,26.9,48.8,2단계,관심,상,100.0,4단계,불쾌,중,30.0,1단계,쾌적,상,27.6,1단계,쾌적,상,,,,108,서울,2.2,0.6,28.6,22.8,20.9,5,142,0.0,48.0,11.2,999.8,1009.6,29.85,,,,,,,,,
2023-05-24,수,20.6,14.8,25.9,54.3,3단계,주의,하,100.0,4단계,불쾌,중,39.4,2단계,관심,하,33.1,2단계,관심,하,,,,108,서울,2.0,7.0,25.1,22.2,21.1,5,143,0.0,49.8,11.7,1003.8,1013.7,19.16,,,,,,,,,
2023-05-25,목,21.2,15.7,27.4,42.4,2단계,관심,상,90.7,4단계,불쾌,하,37.8,2단계,관심,하,33.5,2단계,관심,하,,,,108,서울,2.4,5.4,29.0,22.9,20.9,5,144,0.0,46.6,11.1,1005.6,1015.5,27.9,,,,,,,,,
2023-05-26,금,21.4,15.8,27.3,43.7,2단계,관심,상,94.0,4단계,불쾌,하,37.3,2단계,관심,하,33.6,2단계,관심,하,,,,108,서울,2.1,7.0,29.7,23.3,21.2,5,145,0.5,57.4,14.2,1007.5,1017.4,26.25,,,,,,,,,
2023-05-27,토,19.3,18.6,20.7,45.6,2단계,관심,상,99.0,4단계,불쾌,하,38.1,2단계,관심,하,34.6,2단계,관심,하,,,,108,서울,1.7,9.6,19.6,21.3,21.5,5,146,31.8,87.4,19.4,1006.8,1016.8,3.13,,,,,,,,,
2023-05-28,일,19.2,18.4,20.2,51.3,3단계,주의,하,100.0,4단계,불쾌,중,40.0,2단계,관심,중,36.3,2단계,관심,하,,,,108,서울,1.8,10.0,19.6,20.3,20.7,5,147,41.8,98.9,21.9,1001.9,1011.8,2.46,,,,,,,,,
2023-05-29,월,23.2,19.0,28.5,40.2,2단계,관심,중,96.0,4단계,불쾌,하,26.2,1단계,쾌적,상,32.8,2단계,관심,하,,,,108,서울,1.6,6.8,24.2,22.1,20.4,5,148,2.3,83.4,23.2,999.9,1009.7,15.87,,,,,,,,,
2023-05-30,화,24.0,20.5,28.9,39.0,2단계,관심,중,99.3,4단계,불쾌,하,20.3,1단계,쾌적,상,32.7,2단계,관심,하,,,,108,서울,2.2,6.5,25.6,23.5,21.1,5,149,0.0,69.5,20.2,999.7,1009.4,18.2,,,,,,,,,
2023-05-31,수,22.8,18.8,28.2,58.0,3단계,주의,하,100.0,4단계,불쾌,중,41.2,2단계,관심,중,39.3,2단계,관심,하,,,,108,서울,2.5,6.5,25.8,23.7,21.5,5,150,0.0,60.8,16.6,1000.0,1009.8,23.98,,,,,,,,,
2023-06-01,목,22.8,19.7,26.3,61.5,3단계,주의,중,100.0,4단계,불쾌,중,46.0,2단계,관심,중,40.6,2단계,관심,중,,,,108,서울,1.9,8.3,24.3,23.5,21.9,6,151,0.0,66.9,18.3,995.6,1005.3,15.18,,,,,,,,,
2023-06-01,목,22.8,19.7,26.3,61.5,3단계,주의,중,100.0,4단계,불쾌,중,46.0,2단계,관심,중,40.6,2단계,관심,중,,,,108,서울,1.9,8.3,24.3,23.5,21.9,6,156,0.0,66.9,18.3,995.6,1005.3,15.18,,,,,,,,,
2023-06-02,금,20.4,17.9,25.0,75.2,4단계,불쾌,하,100.0,4단계,불쾌,중,48.7,2단계,관심,중,47.8,2단계,관심,중,,,,108,서울,2.3,3.5,23.3,22.6,21.8,6,152,0.0,77.4,18.3,992.5,1002.3,14.24,,,,,,,,,
2023-06-02,금,20.4,17.9,25.0,75.2,4단계,불쾌,하,100.0,4단계,불쾌,중,48.7,2단계,관심,중,47.8,2단계,관심,중,,,,108,서울,2.3,3.5,23.3,22.6,21.8,6,157,0.0,77.4,18.3,992.5,1002.3,14.24,,,,,,,,,
2023-06-03,토,22.0,16.6,27.8,79.6,4단계,불쾌,하,100.0,4단계,불쾌,중,48.7,2단계,관심,중,54.1,2단계,관심,상,,,,108,서울,2.7,2.1,28.3,23.1,21.5,6,153,0.0,60.1,15.1,997.8,1007.6,31.19,,,,,,,,,
2023-06-03,토,22.0,16.6,27.8,79.6,4단계,불쾌,하,100.0,4단계,불쾌,중,48.7,2단계,관심,중,54.1,2단계,관심,상,,,,108,서울,2.7,2.1,28.3,23.1,21.5,6,158,0.0,60.1,15.1,997.8,1007.6,31.19,,,,,,,,,
2023-06-04,일,22.1,16.9,28.0,70.6,3단계,주의,상,100.0,4단계,불쾌,중,40.4,2단계,관심,중,37.2,2단계,관심,하,,,,108,서울,2.4,3.3,29.1,23.6,21.8,6,154,0.0,61.0,15.4,1000.1,1009.9,28.74,,,,,,,,,
2023-06-04,일,22.1,16.9,28.0,70.6,3단계,주의,상,100.0,4단계,불쾌,중,40.4,2단계,관심,중,37.2,2단계,관심,하,,,,108,서울,2.4,3.3,29.1,23.6,21.8,6,159,0.0,61.0,15.4,1000.1,1009.9,28.74,,,,,,,,,
2023-06-05,월,21.5,17.6,26.3,64.4,3단계,주의,중,100.0,4단계,불쾌,중,45.9,2단계,관심,중,34.5,2단계,관심,하,,,,108,서울,2.6,4.4,29.1,23.9,22.1,6,155,0.0,66.9,16.8,1000.3,1010.2,26.6,,,,,,,,,
2023-06-05,월,21.5,17.6,26.3,64.4,3단계,주의,중,100.0,4단계,불쾌,중,45.9,2단계,관심,중,34.5,2단계,관심,하,,,,108,서울,2.6,4.4,29.1,23.9,22.1,6,160,0.0,66.9,16.8,1000.3,1010.2,26.6,,,,,,,,,
2022-01-01,토,-4.3,-10.2,2.3,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,1.5,1.4,-3.7,-0.9,2.7,1,161,0.0,46.3,2.1,1019.8,1030.9,10.39,25.0,12.0,,0.029,0.5,0.003,0.014,,
2022-01-02,일,-1.3,-5.2,3.0,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,2.3,4.1,-0.9,-0.1,2.7,1,162,0.3,57.9,3.3,1015.7,1026.7,8.52,35.0,22.0,,0.027,0.5,0.003,0.016,,
2022-01-03,월,-1.9,-8.0,2.5,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,1.8,4.9,-2.3,-0.5,2.5,1,163,0.0,58.3,3.2,1015.3,1026.2,9.35,25.0,14.0,,0.034,0.5,0.003,0.009,,
2022-01-04,화,-2.5,-5.6,1.0,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,2.4,0.0,-1.8,-0.1,2.5,1,164,0.0,51.8,2.6,1017.3,1028.3,11.3,34.0,18.0,,0.025,0.5,0.004,0.016,,
2022-01-05,수,-2.8,-7.8,1.9,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,1.7,7.3,-2.8,-0.5,2.4,1,165,0.0,47.6,2.4,1016.9,1028.0,6.12,46.0,27.0,,0.037,0.7,0.004,0.006,,
2022-01-06,목,-2.2,-5.9,3.3,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,2.3,0.0,-2.3,-0.4,2.3,1,166,0.0,47.1,2.4,1018.0,1029.0,11.22,50.0,30.0,,0.034,0.7,0.004,0.012,,
2022-01-07,금,-1.6,-5.9,4.5,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,1.5,0.0,-2.3,-0.6,2.2,1,167,0.0,47.1,2.5,1018.8,1029.8,11.12,59.0,37.0,,0.042,0.8,0.005,0.009,,
2022-01-08,토,1.3,-1.2,5.6,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,1.7,5.9,-2.1,-0.4,2.1,1,168,0.0,64.3,4.2,1013.5,1024.4,3.68,59.0,40.0,,0.042,0.8,0.004,0.008,,
2022-01-09,일,0.5,-3.4,4.4,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,1.7,3.1,0.5,0.2,2.1,1,169,0.0,71.5,4.8,1011.7,1022.5,7.16,120.0,88.0,,0.029,0.9,0.004,0.019,,
2022-01-10,월,-7.4,-10.3,0.3,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,2.0,7.0,-0.9,0.0,2.1,1,170,0.9,68.3,4.2,1009.7,1020.5,7.25,91.0,69.0,,0.042,0.9,0.004,0.009,,
2022-01-11,화,-7.7,-11.3,-3.4,0.0,1단계,쾌적,하,5.4,1단계,쾌적,중,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,4.0,0.4,-2.3,-0.1,2.0,1,171,0.2,55.5,2.0,1010.1,1021.2,11.91,30.0,17.0,,0.014,0.4,0.003,0.024,,
2022-01-12,수,-6.4,-8.9,-3.1,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,2.4,2.8,-4.1,-1.1,1.9,1,172,0.0,47.8,1.6,1012.0,1023.1,11.93,27.0,14.0,,0.018,0.4,0.003,0.02,,
2022-01-13,목,-4.8,-10.1,1.3,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,3.3,2.3,-3.6,-1.1,1.9,1,173,0.0,45.8,1.7,1011.1,1022.2,11.9,28.0,12.0,,0.014,0.4,0.003,0.023,,
2022-01-14,금,-1.0,-5.3,1.8,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,1.7,2.6,-3.5,-1.4,1.8,1,174,0.0,41.8,1.7,1014.8,1025.9,12.1,29.0,14.0,,0.028,0.5,0.004,0.012,,
2022-01-15,토,-2.0,-7.2,2.4,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,1.9,8.5,-1.9,-0.7,1.7,1,175,0.0,48.3,2.8,1011.9,1022.8,3.76,41.0,25.0,,0.044,0.7,0.004,0.004,,
2022-01-16,일,-5.8,-9.2,0.1,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,3.3,1.6,-0.3,-0.1,1.7,1,176,0.0,54.5,3.0,1014.2,1025.2,11.98,43.0,26.0,,0.02,0.5,0.003,0.021,,
2022-01-17,월,-5.6,-9.9,-0.7,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,2.2,2.5,-4.2,-0.9,1.6,1,177,0.5,59.9,2.4,1016.5,1027.7,8.07,26.0,13.0,,0.024,0.5,0.003,0.018,,
2022-01-18,화,-5.3,-7.7,-2.7,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,2.3,0.3,-2.8,-1.1,1.5,1,178,0.0,47.9,1.9,1017.6,1028.7,12.4,34.0,18.0,,0.023,0.5,0.004,0.018,,
2022-01-19,수,-5.0,-9.8,0.9,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,2.1,5.1,-3.4,-1.2,1.5,1,179,1.7,72.3,3.0,1013.9,1025.0,2.13,43.0,30.0,,0.037,0.7,0.003,0.01,,
2022-01-20,목,-2.7,-8.7,4.6,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,1.8,0.0,-2.5,-1.1,1.4,1,180,0.0,63.5,2.6,1018.1,1029.3,12.29,39.0,27.0,,0.031,0.6,0.003,0.016,,
2022-01-21,금,0.3,-5.0,7.1,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,1.8,0.0,-1.9,-1.0,1.4,1,181,0.0,55.6,2.7,1019.3,1030.3,12.79,35.0,24.0,,0.042,0.6,0.003,0.008,,
2022-01-22,토,2.0,-0.6,6.7,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,1.7,5.9,-0.3,-0.6,1.3,1,182,0.0,52.4,3.2,1015.4,1026.3,9.7,43.0,31.0,,0.047,0.7,0.004,0.005,,
2022-01-23,일,4.6,1.3,8.4,0.8,1단계,쾌적,하,12.1,1단계,쾌적,중,0.2,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,1.7,4.8,0.4,0.1,1.4,1,183,0.0,52.4,3.7,1011.5,1022.3,7.67,61.0,45.0,,0.041,0.7,0.004,0.014,,
2022-01-24,월,2.8,1.9,4.5,0.8,1단계,쾌적,하,12.1,1단계,쾌적,중,0.2,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,3.5,4.9,0.8,0.2,1.4,1,184,0.0,56.0,4.7,1011.0,1021.7,8.71,18.0,11.0,,0.029,0.4,0.003,0.022,,
2022-01-25,화,1.3,-1.9,6.8,0.0,1단계,쾌적,하,8.8,1단계,쾌적,중,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,2.3,9.4,0.9,0.3,1.4,1,185,0.7,80.0,6.0,1010.2,1021.0,1.7,27.0,17.0,,0.03,0.4,0.003,0.016,,
2022-01-26,수,-1.1,-4.6,4.0,5.2,1단계,쾌적,하,19.3,1단계,쾌적,중,6.3,1단계,쾌적,중,0.0,1단계,쾌적,하,,,,108,서울,2.2,2.4,1.3,0.3,1.4,1,186,0.0,62.8,4.1,1013.7,1024.5,11.54,56.0,39.0,,0.031,0.7,0.004,0.021,,
2022-01-27,목,-2.7,-5.9,2.1,7.2,1단계,쾌적,하,22.7,1단계,쾌적,상,4.6,1단계,쾌적,중,0.0,1단계,쾌적,하,,,,108,서울,2.1,2.1,0.3,0.3,1.4,1,187,0.0,50.0,2.8,1014.2,1025.1,11.72,57.0,38.0,,0.031,0.6,0.004,0.02,,
2022-01-28,금,-3.6,-7.2,0.9,0.0,1단계,쾌적,하,1.6,1단계,쾌적,중,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,2.8,2.0,-0.9,0.0,1.4,1,188,0.0,51.6,2.5,1014.1,1025.1,13.65,33.0,19.0,,0.022,0.4,0.004,0.024,,
2022-01-29,토,-2.8,-8.0,2.4,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,2.4,0.8,-1.5,-0.4,1.4,1,189,0.0,48.9,2.2,1011.5,1022.4,14.07,27.0,15.0,,0.016,0.4,0.004,0.028,,
2022-01-30,일,-0.7,-6.8,4.8,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,2.2,0.6,-1.4,-0.6,1.4,1,190,0.0,45.4,2.2,1011.5,1022.4,14.1,31.0,17.0,,0.021,0.5,0.004,0.025,,
2022-01-31,월,-1.3,-2.7,0.9,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,1.9,3.3,-0.7,-0.5,1.4,1,191,1.2,59.0,3.5,1012.9,1023.8,11.47,29.0,18.0,,0.022,0.5,0.004,0.026,,
2022-02-01,화,-3.4,-6.0,0.0,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,2.6,6.6,-0.4,0.2,1.4,2,192,1.7,76.6,4.3,1014.2,1025.2,9.04,42.0,30.0,,0.013,0.5,0.003,0.035,,
2022-02-02,수,-3.4,-6.9,0.4,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,2.4,3.5,-0.6,-0.1,1.4,2,193,0.0,60.5,2.8,1017.4,1028.5,14.68,30.0,20.0,,0.013,0.4,0.003,0.033,,
2022-02-03,목,-5.2,-8.2,-0.7,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,2.4,1.5,-0.8,-0.3,1.3,2,194,0.0,52.4,2.4,1016.3,1027.3,14.87,22.0,12.0,,0.02,0.4,0.003,0.03,,
2022-02-04,금,-6.6,-9.7,-2.0,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,3.1,1.9,-2.6,-0.6,1.3,2,195,0.0,53.3,2.2,1014.2,1025.3,12.94,20.0,10.0,,0.016,0.3,0.003,0.032,,
2022-02-05,토,-3.9,-8.4,1.7,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,3.1,0.9,-3.1,-1.0,1.3,2,196,0.0,48.8,1.8,1015.4,1026.5,14.31,25.0,9.0,,0.011,0.3,0.003,0.033,,
2022-02-06,일,-2.5,-7.3,1.9,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,2.5,1.0,-1.5,-1.1,1.2,2,197,0.0,50.3,2.3,1016.9,1028.0,14.83,21.0,10.0,,0.017,0.4,0.003,0.03,,
2022-02-07,월,-0.1,-4.1,5.6,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,1.8,6.1,-1.6,-0.8,1.2,2,198,0.0,51.3,2.6,1017.5,1028.5,10.41,27.0,14.0,,0.03,0.5,0.004,0.02,,
2022-02-08,화,1.0,-4.3,7.2,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,0.0,1단계,쾌적,하,,,,108,서울,1.9,1.5,1.3,-0.3,1.2,2,199,0.0,53.8,3.1,1016.6,1027.5,14.49,30.0,17.0,,0.036,0.6,0.004,0.017,,
